annearn,hrearn,exper,age,depends,married,tenure,educ,nrtheast,nrthcen,south,male,white,union,office,annhrs,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,vacdays,sicklve,insur,pension,annbens,hrbens,annhrssq,beratio,lannhrs,tenuresq,expersq,lannearn,peratio,vserat
22000,12.73,26,46,0,0,15,18,0,0,1,0,1,0,1,1728,0,0,0,0,0,0,0,0,1,740.68,277.55,158.25,2346.35,3522.83,2.04,2985984,0.160129,7.45472,225,676,9.998797,0.106652,0.046283
22050,15.75,35,63,1,0,15,18,1,0,0,0,1,1,1,1400,0,0,0,0,0,0,0,0,1,740.68,277.55,158.25,2346.35,3522.83,2.52,1960000,0.159766,7.244227,225,1225,10.00107,0.10641,0.046178
14200,5.16,9,36,2,1,0.5,18,0,1,0,1,0,0,1,2750,0,0,0,0,0,0,0,0,1,634.17,347.92,235.42,399.25,1616.76,0.59,7562500,0.113856,7.919356,0.25,81,9.560997,0.028116,0.069161
14586,5.26,40,55,0,1,8,12,1,0,0,1,0,0,1,2773,0,0,0,0,0,0,0,0,1,709.77,254.05,575.91,0,1539.73,0.56,7689529,0.105562,7.927685,64,1600,9.587817,0,0.066078
17000,5.9,33,49,3,1,15,18,0,1,0,1,1,0,1,2880,0,0,0,0,0,0,0,0,1,1312.84,0,946.11,1231.44,3490.39,1.21,8294400,0.205317,7.965546,225,1089,9.740969,0.072438,0.077226
12936,6,13,44,4,1,2,14,0,1,0,0,1,0,1,2156,0,0,0,0,0,0,0,0,1,637.51,0,748.07,0,1385.58,0.64,4648336,0.10711,7.67601,4,169,9.46777,0,0.049282
6659.99,3.33,10,26,0,1,0.5,13,0,1,0,1,1,0,0,2000,0,0,0,0,0,0,0,0,1,353.83,149.95,266.47,261.49,1031.74,0.52,4000000,0.154916,7.600903,0.25,100,8.803873,0.039263,0.075643
7679.99,3.2,9,25,0,0,4,13,0,0,0,1,1,0,0,2400,0,0,0,0,0,0,0,0,1,353.83,149.95,266.47,261.49,1031.74,0.43,5760000,0.134341,7.783224,16,81,8.946374,0.034048,0.065596
9399.99,4.7,7,26,1,0,4,12,0,1,0,0,1,0,0,2000,0,0,0,0,0,0,0,0,1,490.99,237.99,443.06,390.3,1562.34,0.78,4000000,0.166207,7.600903,16,49,9.148464,0.041521,0.077551
12000,6.12,50,64,0,1,8,8,1,0,0,1,1,1,0,1960,0,0,0,0,0,0,0,0,1,542.45,319.45,821.27,0,1683.17,0.86,3841600,0.140264,7.5807,64,2500,9.392662,0,0.071825
11739,5.46,3,22,0,0,2,13,0,1,0,0,1,0,0,2150,0,0,0,0,0,0,0,0,1,98.57,0,133.13,21.79,253.49,0.12,4622500,0.021594,7.673223,4,9,9.370672,0.001856,0.008397
12364.8,6.44,20,37,2,1,15,13,0,1,0,0,1,1,0,1920,0,0,0,0,0,0,0,0,1,665.81,319.22,581.62,536.9,2103.55,1.1,3686400,0.170124,7.560081,225,400,9.422609,0.043422,0.079664
12500,7.29,31,47,4,1,8,12,1,0,0,1,1,1,0,1715,0,0,0,0,0,0,0,0,1,665.81,319.22,581.62,536.9,2103.55,1.23,2941225,0.168284,7.447168,64,961,9.433484,0.042952,0.078802
10700,6.11,7,23,0,1,2,18,1,0,0,0,1,1,1,1750,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.43,0.92,3062500,0.150881,7.467371,4,49,9.277999,0.037778,0.075822
8789.76,4.36,8,27,1,1,4,14,0,0,1,0,1,0,1,2016,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.43,0.8,4064256,0.183672,7.608871,16,64,9.081343,0.045988,0.092301
11000,5.99,16,32,0,1,8,12,0,0,1,0,1,0,1,1837.5,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.43,0.88,3376406,0.146766,7.516161,64,256,9.305651,0.036747,0.073755
9199,4.6,6,22,0,0,2,12,0,1,0,0,1,0,1,2000,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.43,0.81,4000000,0.175501,7.600903,4,36,9.12685,0.043942,0.088194
8519.99,4.26,25,44,0,0,2,12,0,1,0,0,1,0,1,2000,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.43,0.81,4000000,0.189487,7.600903,4,625,9.050171,0.047444,0.095223
9600,4.8,1,23,0,0,0.5,16,0,0,1,0,1,0,1,2000,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.43,0.81,4000000,0.16817,7.600903,0.25,1,9.169518,0.042106,0.08451
11662,6.8,8,24,0,0,0.5,18,0,1,0,0,1,0,1,1715,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.43,0.94,2941225,0.138435,7.447168,0.25,64,9.364091,0.034661,0.069568
22000,9.17,10,35,2,1,2,18,0,0,0,1,1,0,1,2400,0,0,0,0,0,0,0,0,1,882.57,343.34,540.58,885.92,2652.41,1.11,5760000,0.120564,7.783224,4,100,9.998797,0.040269,0.055723
16000,5.23,23,39,3,1,0.5,6,0,0,1,1,1,0,1,3060,0,0,0,0,0,0,0,0,1,882.57,343.34,540.58,885.92,2652.41,0.87,9363600,0.165776,8.02617,0.25,529,9.680344,0.05537,0.076619
22000,8.33,38,52,0,0,0.5,18,0,0,1,0,1,0,1,2640,0,0,0,0,0,0,0,0,1,882.57,343.34,540.58,885.92,2652.41,1,6969600,0.120564,7.878534,0.25,1444,9.998797,0.040269,0.055723
15312.5,6.25,8,28,0,1,0.5,18,0,1,0,1,1,0,1,2450,0,0,0,0,0,0,0,0,1,1121.6,298.27,69.77,146.87,1636.51,0.67,6002500,0.106874,7.803843,0.25,64,9.636425,0.009591,0.092726
20700,10,22,40,1,1,2,12,0,1,0,1,1,1,1,2070,0,0,0,0,0,0,0,0,1,1885,0,603.67,1152.67,3641.34,1.76,4284900,0.17591,7.635304,4,484,9.937889,0.055684,0.091063
9000,4,3,21,0,0,0.5,10,0,0,1,1,0,0,0,2250,0,1,0,0,0,0,0,0,0,413.59,176.72,467.85,0,1058.16,0.47,5062500,0.117573,7.718686,0.25,9,9.10498,0,0.06559
9600,5,1,20,0,0,0.5,13,0,0,1,1,1,0,0,1920,0,1,0,0,0,0,0,0,0,233.97,0,41.2,0,275.17,0.14,3686400,0.028664,7.560081,0.25,1,9.169518,0,0.024372
14280,5.1,12,28,3,1,0.5,16,0,0,1,1,1,0,0,2800,0,1,0,0,0,0,0,0,0,139.56,0,356.26,0,495.82,0.18,7840000,0.034721,7.937375,0.25,144,9.566615,0,0.009773
7500,4.29,25,46,1,0,8,12,0,1,0,0,1,0,1,1750,0,1,0,0,0,0,0,0,0,300.5,73,0,0,373.5,0.21,3062500,0.0498,7.467371,64,625,8.922658,0,0.0498
16000,8.16,40,53,0,1,15,16,0,0,1,1,1,0,1,1960,0,1,0,0,0,0,0,0,0,995.69,408.11,917.51,1452.01,3773.32,1.93,3841600,0.235833,7.5807,225,1600,9.680344,0.090751,0.087737
30000,12.63,22,38,1,1,8,13,0,0,0,1,1,1,1,2375,0,1,0,0,0,0,0,0,0,995.69,408.11,917.51,1452.01,3773.32,1.59,5640625,0.125777,7.772753,64,484,10.30895,0.0484,0.046793
9164.99,4.7,16,33,1,1,8,10,0,0,1,1,0,1,0,1950,0,1,0,0,0,0,0,0,0,1105.41,0,1556.5,1915.69,4577.6,2.35,3802500,0.499466,7.575585,64,256,9.123146,0.209023,0.120612
10210.7,5.17,12,27,2,0,4,10,0,1,0,1,1,1,0,1975,0,0,1,0,0,0,0,0,0,453.63,1.45,568.03,421.65,1444.76,0.73,3900625,0.141495,7.588324,16,144,9.231192,0.041295,0.044569
9214.39,4.43,35,51,2,1,0.5,6,0,1,0,1,1,1,0,2080,0,0,1,0,0,0,0,0,0,124,0,136.07,0,260.07,0.13,4326400,0.028224,7.640123,0.25,1225,9.128522,0,0.013457
16000,7.57,45,63,0,1,25,13,1,0,0,1,1,1,0,2115,0,0,1,0,0,0,0,0,0,674.78,145.13,874.29,797.09,2491.29,1.18,4473225,0.155706,7.65681,625,2025,9.680344,0.049818,0.051244
17012.8,6.2,17,33,2,1,15,12,0,1,0,1,1,1,0,2744,0,0,1,0,0,0,0,0,0,871.49,0,1404.89,978.43,3254.81,1.19,7529536,0.191315,7.917172,225,289,9.741721,0.057511,0.051226
13160,7,40,56,0,1,15,13,0,0,0,1,1,0,0,1880,0,0,1,0,0,0,0,0,0,266.65,0,668.42,0,935.0699,0.5,3534400,0.071054,7.539027,225,1600,9.484938,0,0.020262
7915.38,3.85,4,21,3,0,2,16,0,0,0,0,0,0,1,2058,0,0,1,0,0,0,0,0,0,362.8,64,390,195.2,1012,0.49,4235364,0.127852,7.62949,4,16,8.976563,0.024661,0.05392
13200,6.88,20,45,1,1,15,12,0,0,1,0,1,0,1,1920,0,0,1,0,0,0,0,0,0,905.65,219.82,998.97,1230.22,3354.66,1.75,3686400,0.254141,7.560081,225,400,9.487972,0.093199,0.085263
35000,16.34,25,47,1,1,15,13,0,1,0,1,1,0,1,2142,0,0,1,0,0,0,0,0,0,710.69,187.31,776.67,0,1674.67,0.78,4588164,0.047848,7.669495,225,625,10.4631,0,0.025657
7659.99,3.83,7,26,0,0,8,12,0,1,0,0,1,1,0,2000,0,0,1,0,0,0,0,0,0,355.33,104.64,466.88,409.34,1336.19,0.67,4000000,0.174438,7.600903,64,49,8.943766,0.053439,0.060048
7650,3.75,4,24,0,0,0.5,12,0,0,0,0,1,0,0,2040,0,0,1,0,0,0,0,0,0,101.39,0,115.64,0,217.03,0.11,4161600,0.02837,7.620705,0.25,16,8.942461,0,0.013254
17216.6,7.32,16,33,4,1,15,12,0,1,0,1,1,1,0,2352,0,0,1,0,0,0,0,0,0,898.55,203.74,1332.61,1235.02,3669.92,1.56,5531904,0.213162,7.763021,225,256,9.75363,0.071734,0.064025
8100,4.05,7,24,1,1,15,10,0,0,1,1,1,0,1,2000,0,0,1,0,0,0,0,0,0,642.34,0,415.94,667.17,1725.45,0.86,4000000,0.213018,7.600903,225,49,8.999619,0.082367,0.079301
6526.8,3.33,17,33,0,0,8,10,1,0,0,0,1,0,0,1960,0,0,0,1,0,0,0,0,0,228.5,0,325.85,253.87,808.22,0.41,3841600,0.123831,7.5807,64,289,8.783672,0.038897,0.035009
5319.99,2.66,11,30,1,1,8,10,0,0,1,0,1,0,0,2000,0,0,0,1,0,0,0,0,0,228.5,0,325.85,253.87,808.22,0.4,4000000,0.151921,7.600903,64,121,8.579226,0.04772,0.042951
5879.99,2.8,3,20,0,0,0.5,8,0,0,1,0,1,0,0,2100,0,0,0,1,0,0,0,0,0,236.04,0,83.06,0,319.1,0.15,4410000,0.054269,7.649693,0.25,9,8.679311,0,0.040143
5500,2.75,26,47,2,1,8,6,1,0,0,0,1,0,0,2000,0,0,0,1,0,0,0,0,0,138.91,0,198.05,0,336.96,0.17,4000000,0.061266,7.600903,64,676,8.612503,0,0.025256
19824.7,9.04,4,24,0,1,2,16,0,0,0,1,1,1,0,2193,0,0,0,1,0,0,0,0,0,857.53,203.9,853.38,1055.12,2969.93,1.35,4809249,0.14981,7.693026,4,16,9.894684,0.053222,0.053541
5605.6,2.6,10,27,2,1,4,10,0,0,1,0,0,1,0,2156,0,0,0,1,0,0,0,0,0,380.33,0,402.04,211.59,993.96,0.46,4648336,0.177315,7.67601,16,100,8.631521,0.037746,0.067848
17860,10,41,57,0,1,25,12,0,0,0,1,1,1,0,1786,0,0,0,1,0,0,0,0,0,1023.75,227.03,1054.58,1260.8,3566.16,2,3189796,0.199673,7.487734,625,1681,9.790318,0.070594,0.070032
12397,7,28,45,3,1,25,12,0,1,0,1,1,1,0,1771,0,0,0,1,0,0,0,0,0,947.65,7.48,1323.8,1057.17,3336.1,1.88,3136441,0.269105,7.4793,625,784,9.42521,0.085276,0.077045
18500,7.95,18,34,3,1,15,18,0,1,0,1,1,0,1,2327.5,0,0,0,1,0,0,0,0,0,1075.51,252.53,906.55,1426.42,3661.01,1.57,5417256,0.197892,7.75255,225,324,9.825526,0.077104,0.071786
5040,3,16,16,0,0,0.5,10,0,1,0,1,1,0,0,1680,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2822400,0,7.426549,0.25,256,8.525162,0,0
9879.99,4.94,11,28,0,0,8,12,0,1,0,0,1,1,1,2000,0,0,0,0,1,0,0,0,0,314.25,0,587.65,316.85,1218.75,0.61,4000000,0.123355,7.600903,64,121,9.198267,0.03207,0.031807
15000,8,7,25,0,1,8,12,1,0,0,1,1,1,1,1875,0,0,0,0,1,0,0,0,0,1046.17,302.78,844.68,1416.82,3610.45,1.93,3515625,0.240697,7.536364,64,49,9.615806,0.094455,0.08993
16000,7.41,26,42,3,1,15,12,0,0,1,1,1,0,1,2160,0,0,0,0,1,0,0,0,0,1046.17,302.78,844.68,1416.82,3610.45,1.67,4665600,0.225653,7.677864,225,676,9.680344,0.088551,0.084309
11016,5.1,17,33,0,0,15,12,0,0,1,0,1,1,1,2160,0,0,0,0,1,0,0,0,0,589.33,249.13,784.31,1121.91,2744.68,1.27,4665600,0.249154,7.677864,225,289,9.307104,0.101844,0.076113
20500,9.3,12,32,1,1,2,16,1,0,0,1,1,0,1,2205,0,0,0,0,1,0,0,0,0,1295.15,436.45,1002.57,2045.84,4780.01,2.17,4862025,0.233171,7.698483,4,144,9.92818,0.099797,0.084468
3298.68,2.31,1,19,0,0,0.5,13,1,0,0,0,1,0,0,1428,0,0,0,0,0,1,0,0,0,0,0,85,0,85,0.06,2039184,0.025768,7.26403,0.25,1,8.101277,0,0
4400,2.75,4,20,0,0,0.5,12,0,0,0,1,1,0,0,1600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2560000,0,7.377759,0.25,16,8.389359,0,0
18216,7.2,22,38,2,1,15,13,1,0,0,1,1,0,0,2530,0,0,0,0,0,1,0,0,0,571.73,131.03,713.57,607.17,2023.5,0.8,6400900,0.111084,7.835975,225,484,9.810056,0.033332,0.038579
7500,3.26,5,21,0,1,2,13,0,0,0,0,1,1,1,2304,0,0,0,0,0,1,0,0,0,268.55,69.75,318.79,419.68,1076.77,0.47,5308416,0.143569,7.742402,4,25,8.922658,0.055957,0.045107
4811.85,2.55,2,43,2,1,0.5,12,0,1,0,0,1,0,1,1887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3560769,0,7.542744,0.25,4,8.478837,0,0
8500,4.63,35,55,0,0,15,12,0,1,0,0,1,0,1,1837.5,0,0,0,0,0,1,0,0,0,385.47,131.89,403.1,595.53,1515.99,0.83,3376406,0.178352,7.516161,225,1225,9.047821,0.070062,0.060866
9450,4.72,6,22,0,0,0.5,13,1,0,0,1,1,0,1,2000,0,0,0,0,0,1,0,0,0,403.17,121.44,490.63,8.73,1023.97,0.51,4000000,0.108357,7.600903,0.25,36,9.15377,0.000924,0.055514
15000,3.75,5,20,0,0,2,13,1,0,0,1,1,0,1,4000,0,0,0,0,0,1,0,0,0,617.62,0,312.92,0,930.54,0.23,16000000,0.062036,8.294049,4,25,9.615806,0,0.041175
5880,3,47,63,4,1,8,6,0,0,1,0,0,0,0,1960,0,0,0,0,0,0,1,0,0,320.51,129.32,204.95,0,654.78,0.33,3841600,0.111357,7.5807,64,2209,8.679312,0,0.076502
5625,3,2,18,0,0,0.5,12,1,0,0,0,1,0,1,1875,0,0,0,0,0,0,1,0,0,358.75,134.87,304.36,503.2,1301.18,0.69,3515625,0.231321,7.536364,0.25,4,8.634976,0.089458,0.087755
7711.84,4.2,21,40,3,1,4,12,0,0,1,0,1,0,1,1837.5,0,0,0,0,0,0,1,0,0,358.75,134.87,304.36,503.2,1301.18,0.71,3376406,0.168725,7.516161,16,441,8.950512,0.06525,0.064008
10118.5,5.74,5,59,0,0,4,10,1,0,0,0,1,0,1,1764,0,0,0,0,0,0,1,0,0,454.04,184.39,453.1,739.59,1831.12,1.04,3111696,0.180968,7.475339,16,25,9.22212,0.073093,0.063095
13569.2,6.92,38,54,2,0,15,12,1,0,0,1,0,0,1,1960,0,0,0,0,0,0,1,0,0,868.77,404.34,673.74,1297.44,3244.29,1.66,3841600,0.239092,7.5807,225,1444,9.515558,0.095616,0.093824
6426,3.36,6,25,3,1,2,10,0,1,0,1,1,0,0,1912.5,0,0,0,0,0,0,0,1,0,118.88,59.65,0,0,178.53,0.09,3657656,0.027782,7.556167,4,36,8.768107,0,0.027782
6500,2.5,15,37,3,1,2,10,0,0,1,0,1,0,0,2600,0,0,0,0,0,0,0,1,0,133.18,0,297.14,109.32,539.64,0.21,6760000,0.083021,7.863267,4,225,8.779557,0.016819,0.020489
8400,4.86,25,54,0,1,15,13,0,0,1,0,1,0,1,1728,0,0,0,0,0,0,0,1,0,412.37,120.24,406.41,626.16,1565.18,0.91,2985984,0.186331,7.45472,225,625,9.035987,0.074543,0.063406
12000,3.85,34,50,1,1,4,12,0,1,0,0,1,0,1,3120,0,0,0,0,0,0,0,1,0,412.37,120.24,406.41,626.16,1565.18,0.5,9734400,0.130432,8.045588,16,1156,9.392662,0.05218,0.044384
9250,3.52,27,43,3,1,8,12,0,0,1,1,1,0,1,2625,0,0,0,0,0,0,0,1,0,395.18,4.15,427.47,0,826.8,0.31,6890625,0.089384,7.872836,64,729,9.132379,0,0.043171
119000,85,60,62,0,1,2,12,0,0,1,1,1,0,1,1400,0,0,0,0,0,0,0,1,0,0,0,132,0,132,0.09,1960000,0.001109,7.244227,4,3600,11.68688,0,0
4126.15,2.58,6,24,2,1,0.5,12,0,0,1,0,1,0,0,1600,0,0,0,0,0,0,0,0,1,248.5,100.13,164.52,236.58,749.73,0.47,2560000,0.181702,7.377759,0.25,36,8.3251,0.057337,0.084493
6143.99,3.2,5,26,0,0,2,12,0,0,0,0,1,1,0,1920,0,0,0,0,0,0,0,0,1,175.85,105.07,225.46,0,506.38,0.26,3686400,0.082419,7.560081,4,25,8.723229,0,0.045723
4415.99,2.3,3,24,0,0,0.5,13,0,0,1,0,0,0,0,1920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3686400,0,7.560081,0.25,9,8.392987,0,0
9600,4,5,22,0,0,0.5,13,0,0,1,1,1,0,0,2400,0,0,0,0,0,0,0,0,1,439.5,204.08,451.04,504.28,1598.9,0.67,5760000,0.166552,7.783224,0.25,25,9.169518,0.052529,0.06704
6762,3.45,3,19,0,0,0.5,13,0,1,0,1,1,0,1,1960,0,0,0,0,0,0,0,0,1,373.29,115.07,248.13,301.49,1037.98,0.53,3841600,0.153502,7.5807,0.25,9,8.819074,0.044586,0.072221
11025,5.63,40,57,0,0,15,10,1,0,0,0,0,1,1,1960,0,0,0,0,0,0,0,0,1,539.77,245.4,347.78,506.58,1639.53,0.84,3841600,0.14871,7.5807,225,1600,9.30792,0.045948,0.071217
9692.3,5.05,5,30,2,0,0.5,14,0,0,1,0,1,0,1,1920,0,0,0,0,0,0,0,0,1,283,106.5,300.33,584.5,1274.33,0.66,3686400,0.131479,7.560081,0.25,25,9.179087,0.060306,0.040186
10176.9,5.19,15,50,1,1,8,13,0,1,0,0,1,0,1,1960,0,0,0,0,0,0,0,0,1,283,106.5,300.33,584.5,1274.33,0.65,3841600,0.125218,7.5807,64,225,9.227876,0.057434,0.038273
8014.99,4.58,20,36,2,0,0.5,14,0,0,0,0,0,0,1,1750,0,0,0,0,0,0,0,0,1,794,84,290,353,1521,0.87,3062500,0.189769,7.467371,0.25,400,8.989069,0.044042,0.109545
9180,4.5,11,35,0,1,0.5,13,0,0,0,0,1,0,1,2040,0,0,0,0,0,0,0,0,1,543.74,0,664.83,656.91,1865.48,0.91,4161600,0.203211,7.620705,0.25,121,9.124783,0.071559,0.059231
15000,7.44,23,51,0,1,25,16,0,0,1,0,1,0,1,2016,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.57,4064256,0.210746,7.608871,625,529,9.615806,0.084312,0.082853
39000,19.12,11,37,2,1,2,18,1,0,0,1,0,0,1,2040,0,0,0,0,0,0,0,0,1,740.68,277.55,158.25,2346.35,3522.83,1.73,4161600,0.090329,7.620705,4,121,10.57132,0.060163,0.026108
9707.99,4.67,13,44,1,0,4,6,0,0,0,0,1,1,0,2080,0,0,0,0,0,0,0,0,1,490.99,237.99,443.06,390.3,1562.34,0.75,4326400,0.160933,7.640123,16,169,9.180704,0.040204,0.075091
7680,4,9,31,1,1,8,10,0,0,1,1,1,1,0,1920,0,1,0,0,0,0,0,0,0,195,39,451.2,400,1085.2,0.57,3686400,0.141302,7.560081,64,81,8.946375,0.052083,0.030469
15504,7.6,40,62,0,0,2,8,0,1,0,1,1,1,0,2040,0,1,0,0,0,0,0,0,0,0,0,819.9,888.49,1708.39,0.84,4161600,0.11019,7.620705,4,1600,9.648853,0.057307,0
6935.99,3.4,6,23,0,1,2,12,0,0,0,0,1,0,0,2040,0,0,1,0,0,0,0,0,0,281.69,1.17,386.5,296.51,965.87,0.47,4161600,0.139255,7.620705,4,36,8.84448,0.04275,0.040781
7046.15,3.14,4,25,0,1,0.5,14,0,0,1,1,1,0,0,2244,0,0,1,0,0,0,0,0,0,276.02,0,428.95,0,704.97,0.31,5035536,0.10005,7.716015,0.25,16,8.860236,0,0.039173
9562.5,5,45,61,0,1,25,10,1,0,0,1,1,0,1,1912.5,0,0,1,0,0,0,0,0,0,642.34,0,415.94,667.17,1725.45,0.9,3657656,0.180439,7.556167,625,2025,9.165605,0.069769,0.067173
4991.99,2.4,10,56,0,0,2,6,0,0,1,0,1,0,0,2080,0,0,0,1,0,0,0,0,0,178.55,1.69,176.21,0,356.45,0.17,4326400,0.071404,7.640123,4,100,8.51559,0,0.036106
5040,3,23,58,0,1,25,8,0,0,1,0,1,1,0,1680,0,0,0,1,0,0,0,0,0,342.77,58.82,354.3,287.17,1043.06,0.62,2822400,0.206956,7.426549,625,529,8.525162,0.056978,0.079681
2880,3,1,18,0,0,0.5,12,1,0,0,1,1,0,0,960,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,921600,0,6.866933,0.25,1,7.965546,0,0
1150,1.15,9,47,0,1,2,12,1,0,0,0,1,0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000000,0,6.907755,4,81,7.047517,0,0
3456,2.7,1,23,0,0,2,16,0,0,0,0,1,0,1,1280,0,0,0,0,0,1,0,0,0,144,0,28,0,172,0.13,1638400,0.049769,7.154615,4,1,8.147867,0,0.041667
1614.6,2.3,37,23,0,0,0.5,12,1,0,0,1,1,0,1,702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,492804,0,6.553934,0.25,1369,7.386843,0,0
8313,3.84,26,53,0,1,25,8,0,1,0,1,1,0,0,2167.5,0,0,0,0,0,1,0,0,0,294.57,0,62.59,0,357.16,0.16,4698056,0.042964,7.68133,625,676,9.025576,0,0.035435
13230,4.9,3,19,0,0,2,12,1,0,0,1,1,0,0,2700,0,0,0,0,0,1,0,0,0,546.7,0,747.16,964.91,2258.77,0.84,7290000,0.170731,7.901007,4,9,9.490242,0.072933,0.041323
2611.2,1.7,7,24,0,1,4,12,0,0,1,0,1,1,0,1536,0,0,0,0,0,1,0,0,0,78.46,10.44,62.2,93.5,244.6,0.16,2359296,0.093673,7.336937,16,49,7.867565,0.035807,0.034046
3796,1.49,25,52,0,0,15,12,0,0,1,0,0,0,0,2548,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6492304,0,7.843064,225,625,8.241703,0,0
4799.99,1.03,45,58,7,1,2,6,0,0,0,1,1,0,1,4680,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21900000,0,8.451054,4,2025,8.476369,0,0
8745.76,4.89,3,24,0,0,0.5,13,0,0,0,1,1,1,1,1788.5,0,0,0,0,0,0,0,1,0,412.37,120.24,406.41,626.16,1565.18,0.88,3198732,0.178964,7.489132,0.25,9,9.076324,0.071596,0.060899
1820.54,1.86,12,49,0,1,0.5,12,0,1,0,0,1,0,1,980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,960400,0,6.887553,0.25,144,7.506888,0,0
8820,4.5,8,31,2,0,2,13,0,0,0,0,1,0,0,1960,0,0,0,0,0,0,0,0,1,570.5,207.3,141.6,206.89,1126.29,0.57,3841600,0.127697,7.5807,4,64,9.084777,0.023457,0.088186
5000,2.5,6,35,4,1,0.5,13,0,0,1,0,1,0,1,2000,0,0,0,0,0,0,0,0,1,373.29,115.07,248.13,301.49,1037.98,0.52,4000000,0.207596,7.600903,0.25,36,8.517193,0.060298,0.097672
7680,4.32,16,32,0,1,15,12,0,0,1,0,1,0,1,1776,0,0,0,0,0,0,0,0,1,463.1,129.17,195.3,438.58,1226.15,0.69,3154176,0.159655,7.482119,225,256,8.946375,0.057107,0.077119
8500,3.94,2,22,0,1,0.5,16,0,1,0,0,1,0,1,2160,1,0,0,0,0,0,0,0,0,649,288.21,342.49,587,1866.7,0.86,4665600,0.219612,7.677864,0.25,4,9.047821,0.069059,0.11026
6487.2,2.65,7,23,0,0,0.5,10,0,0,1,1,1,0,0,2448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5992704,0,7.803027,0.25,49,8.777586,0,0
9543.6,7.23,3,19,0,0,0.5,12,0,1,0,1,1,1,0,1320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1742400,0,7.185387,0.25,9,9.163626,0,0
15680,8,6,22,0,1,4,13,1,0,0,1,1,1,0,1960,0,1,0,0,0,0,0,0,0,485.11,155.11,1300.4,1286.3,3226.92,1.65,3841600,0.205798,7.5807,16,36,9.660141,0.082034,0.04083
20325.2,10.37,29,46,2,1,15,12,0,1,0,1,1,1,0,1960,0,1,0,0,0,0,0,0,0,149.99,0,1153.97,1394.1,2698.06,1.38,3841600,0.132745,7.5807,225,841,9.919617,0.06859,0.007379
17340,4.25,8,26,0,1,2,12,0,0,1,1,1,0,0,4080,0,1,0,0,0,0,0,0,0,0,0,1311.69,1963.75,3275.44,0.8,16600000,0.188895,8.313852,4,64,9.760771,0.11325,0
14000,7,15,31,2,1,2,12,0,1,0,1,1,0,0,2000,0,1,0,0,0,0,0,0,0,425.85,0,431.63,0,857.48,0.43,4000000,0.061249,7.600903,4,225,9.546813,0,0.030418
14000,7,36,56,0,1,25,8,0,0,1,1,1,0,0,2000,0,1,0,0,0,0,0,0,0,425.85,0,431.63,0,857.48,0.43,4000000,0.061249,7.600903,625,1296,9.546813,0,0.030418
20000,10,11,27,2,1,0.5,12,0,0,0,1,1,0,0,2000,0,1,0,0,0,0,0,0,0,139.56,0,356.26,0,495.82,0.25,4000000,0.024791,7.600903,0.25,121,9.903487,0,0.006978
17952,8.5,30,46,1,1,2,10,1,0,0,1,1,1,0,2112,0,1,0,0,0,0,0,0,0,0,0,819.9,888.49,1708.39,0.81,4460544,0.095164,7.655391,4,900,9.795457,0.049493,0
19894,10.15,8,24,2,1,8,12,0,0,1,1,1,1,0,1960,0,1,0,0,0,0,0,0,0,0,0,819.9,888.49,1708.39,0.87,3841600,0.085875,7.5807,64,64,9.898173,0.044661,0
27499.5,8.33,20,36,2,1,8,16,0,0,1,1,1,0,1,3300,0,1,0,0,0,0,0,0,0,995.69,408.11,917.51,1452.01,3773.32,1.14,10900000,0.137214,8.101678,64,400,10.22192,0.052801,0.051048
13569.2,7.07,43,59,1,1,25,10,0,0,1,1,1,0,1,1920,0,1,0,0,0,0,0,0,0,995.69,408.11,917.51,1452.01,3773.32,1.97,3686400,0.27808,7.560081,625,1849,9.515558,0.107008,0.103455
7613.99,4.23,23,39,2,0,25,12,1,0,0,0,1,1,0,1800,0,0,1,0,0,0,0,0,0,281.69,1.17,386.5,296.51,965.87,0.54,3240000,0.126855,7.495542,625,529,8.937742,0.038943,0.03715
